id_sdm,nama_dosen,judul_kegiatan,tahun_kegiatan,jenis_kegiatan
psG4vMur8PVbRmFHb2aIdx2kXBql0uh9Rxkf2tDwayChmp6sJhhtWvMdhQiGy1KEFkM0Ug==,Pradini Puspitaningayu,An Evaluation of LoRaWAN and WLAN for IoT-based Photovoltaic Microgrid Monitoring,2024,Lain-lain
psG4vMur8PVbRmFHb2aIdx2kXBql0uh9Rxkf2tDwayChmp6sJhhtWvMdhQiGy1KEFkM0Ug==,Pradini Puspitaningayu,Design and Implementation of Photovoltaic Monitoring System Using Arduino UNO R4,2024,Lain-lain
psG4vMur8PVbRmFHb2aIdx2kXBql0uh9Rxkf2tDwayChmp6sJhhtWvMdhQiGy1KEFkM0Ug==,Pradini Puspitaningayu,Microgrid Monitoring for Patient Safety in Hospital Using Distributed Residual Current,2024,Lain-lain
psG4vMur8PVbRmFHb2aIdx2kXBql0uh9Rxkf2tDwayChmp6sJhhtWvMdhQiGy1KEFkM0Ug==,Pradini Puspitaningayu,Wearable Wideband Textile Coplanar Vivaldi Antenna for Medical and IoT Application,2024,Lain-lain
psG4vMur8PVbRmFHb2aIdx2kXBql0uh9Rxkf2tDwayChmp6sJhhtWvMdhQiGy1KEFkM0Ug==,Pradini Puspitaningayu,An Implementation of Creep Test Assisting System with Dial Gauge Needle Reading and Smart Lighting Function for Laboratory Automation,2025,Lain-lain
psG4vMur8PVbRmFHb2aIdx2kXBql0uh9Rxkf2tDwayChmp6sJhhtWvMdhQiGy1KEFkM0Ug==,Pradini Puspitaningayu,Rancang Bangun Sistem Layanan Sirkulasi Ruang Baca Menggunakan Teknologi RFID Berbasis IoT,2025,Lain-lain
psG4vMur8PVbRmFHb2aIdx2kXBql0uh9Rxkf2tDwayChmp6sJhhtWvMdhQiGy1KEFkM0Ug==,Pradini Puspitaningayu,Wireless body area networks dan pengaruhnya dalam perkembangan teknologi m-Health,2018,Jurnal nasional terakreditasi
psG4vMur8PVbRmFHb2aIdx2kXBql0uh9Rxkf2tDwayChmp6sJhhtWvMdhQiGy1KEFkM0Ug==,Pradini Puspitaningayu,Evaluate Prototype Performance of Battery Pack Monitoring for PT XYZ E-Bus Maintenance,2024,Jurnal nasional terakreditasi
psG4vMur8PVbRmFHb2aIdx2kXBql0uh9Rxkf2tDwayChmp6sJhhtWvMdhQiGy1KEFkM0Ug==,Pradini Puspitaningayu,Pemanfaatan ChatGPT Sebagai Media Pembelajaran Inovatif di SMKN 1 Tuban,2024,Jurnal nasional
psG4vMur8PVbRmFHb2aIdx2kXBql0uh9Rxkf2tDwayChmp6sJhhtWvMdhQiGy1KEFkM0Ug==,Pradini Puspitaningayu,A fingerprint-based indoor localization system using IEEE 802.15. 4 for staying room detection,2022,Jurnal internasional bereputasi
psG4vMur8PVbRmFHb2aIdx2kXBql0uh9Rxkf2tDwayChmp6sJhhtWvMdhQiGy1KEFkM0Ug==,Pradini Puspitaningayu,A Fingerprint-Based Indoor Localization System Using IEEE 802.15.4 for Staying Room Detection,2022,Jurnal internasional bereputasi
psG4vMur8PVbRmFHb2aIdx2kXBql0uh9Rxkf2tDwayChmp6sJhhtWvMdhQiGy1KEFkM0Ug==,Pradini Puspitaningayu,A Proposal of the Fingerprint Optimization Method for the Fingerprint-Based Indoor Localization System with IEEE 802.15. 4 Devices,2022,Jurnal internasional bereputasi
psG4vMur8PVbRmFHb2aIdx2kXBql0uh9Rxkf2tDwayChmp6sJhhtWvMdhQiGy1KEFkM0Ug==,Pradini Puspitaningayu,Three Diverse Applications of General-Purpose Parameter Optimization Algorithm,2023,Jurnal internasional bereputasi
psG4vMur8PVbRmFHb2aIdx2kXBql0uh9Rxkf2tDwayChmp6sJhhtWvMdhQiGy1KEFkM0Ug==,Pradini Puspitaningayu,A Dynamic Indoor Localization with Movement Validation and Fingerprinting Technique under IEEE 802.15. 4 Network,2024,Jurnal internasional bereputasi
psG4vMur8PVbRmFHb2aIdx2kXBql0uh9Rxkf2tDwayChmp6sJhhtWvMdhQiGy1KEFkM0Ug==,Pradini Puspitaningayu,A Dynamic Indoor Localization with Movement Validation and Fingerprinting Technique under IEEE 802.15.4 Network,2024,Jurnal internasional bereputasi
psG4vMur8PVbRmFHb2aIdx2kXBql0uh9Rxkf2tDwayChmp6sJhhtWvMdhQiGy1KEFkM0Ug==,Pradini Puspitaningayu,An Independent Learning System for Flutter Cross-Platform Mobile Programming with Code Modification Problems,2024,Jurnal internasional bereputasi
psG4vMur8PVbRmFHb2aIdx2kXBql0uh9Rxkf2tDwayChmp6sJhhtWvMdhQiGy1KEFkM0Ug==,Pradini Puspitaningayu,Considering the Validity and Reliability Testing of a Digital Punch Measuring Tool in Young Combat Athletes,2024,Jurnal internasional bereputasi
psG4vMur8PVbRmFHb2aIdx2kXBql0uh9Rxkf2tDwayChmp6sJhhtWvMdhQiGy1KEFkM0Ug==,Pradini Puspitaningayu,Wearable Wideband Textile Coplanar Vivaldi Antenna for Medical and IoT Application,2024,Jurnal internasional bereputasi
psG4vMur8PVbRmFHb2aIdx2kXBql0uh9Rxkf2tDwayChmp6sJhhtWvMdhQiGy1KEFkM0Ug==,Pradini Puspitaningayu,Deep Feature Extraction of Brain Tumor Magnetic Resonance Imaging Classification Based on Hybrid CNN-XGBoost,2025,Jurnal internasional bereputasi
psG4vMur8PVbRmFHb2aIdx2kXBql0uh9Rxkf2tDwayChmp6sJhhtWvMdhQiGy1KEFkM0Ug==,Pradini Puspitaningayu,Wireless body area networks application for motion detection based on Android smartwatch,2018,Jurnal internasional
PPd6wTDMsvPmB5EEmq8RDpMWaIBO-olq01HnjmjH947av8rj0Bw5G2QqIS8FRNY_lFx0yw==,Miftahur Rohman,The Effect of Critical Thinking on Digital Electronics 2 Courses Based on Online Learning,2021,Prosiding seminar internasional
PPd6wTDMsvPmB5EEmq8RDpMWaIBO-olq01HnjmjH947av8rj0Bw5G2QqIS8FRNY_lFx0yw==,Miftahur Rohman,Development Of Employability Of Fresh Graduate  Alumni Through Tracer Study By Evaluating The  Likert Scale Method,2022,Prosiding seminar internasional
PPd6wTDMsvPmB5EEmq8RDpMWaIBO-olq01HnjmjH947av8rj0Bw5G2QqIS8FRNY_lFx0yw==,Miftahur Rohman,"Selection of the Modulation, Distance, and Number of Hop Nodes Parameters to Determine the Minimum Energy in the Wireless Sensor Network.",2022,Prosiding seminar internasional
PPd6wTDMsvPmB5EEmq8RDpMWaIBO-olq01HnjmjH947av8rj0Bw5G2QqIS8FRNY_lFx0yw==,Miftahur Rohman,Effectiveness and Efficiency of the Open-Source Platform System OJS 3.2 Journal Management for Electronic-Based Article Publication: Author and Reviewer Perspectives,2024,Prosiding seminar internasional
PPd6wTDMsvPmB5EEmq8RDpMWaIBO-olq01HnjmjH947av8rj0Bw5G2QqIS8FRNY_lFx0yw==,Miftahur Rohman,The effect of modulation and pathloss coefficient on Estx optimum and ESB minimum wireless sensor networks,2024,Prosiding seminar internasional
PPd6wTDMsvPmB5EEmq8RDpMWaIBO-olq01HnjmjH947av8rj0Bw5G2QqIS8FRNY_lFx0yw==,Miftahur Rohman,Implementation of Google Classroom-Based Learning Management System on the Subject Digital Signal Processing and Propagation Antennas as One of the Effective Learning Media inÃ‚Â &#8230;,2020,Lain-lain
PPd6wTDMsvPmB5EEmq8RDpMWaIBO-olq01HnjmjH947av8rj0Bw5G2QqIS8FRNY_lFx0yw==,Miftahur Rohman,STUDI PENELUSURAN TERHADAP ALUMNI PROGRAM STUDI S1 TEKNIK ELEKTRO JURUSAN TEKNIK ELEKTRO FAKULTAS TEKNIK UNIVERSITAS NEGERI SURABAYA,2020,Lain-lain
PPd6wTDMsvPmB5EEmq8RDpMWaIBO-olq01HnjmjH947av8rj0Bw5G2QqIS8FRNY_lFx0yw==,Miftahur Rohman,The Effectiveness and Efficiency of Google Classroom as an Alternative Online Learning Media to Overcome Physical Distancing in Lectures Due to the Covid-19 pandemic: StudentÃ‚Â &#8230;,2020,Lain-lain
PPd6wTDMsvPmB5EEmq8RDpMWaIBO-olq01HnjmjH947av8rj0Bw5G2QqIS8FRNY_lFx0yw==,Miftahur Rohman,An improved neural network based on parasitism&#8211;predation algorithm for an automatic voltage regulator,2021,Lain-lain
PPd6wTDMsvPmB5EEmq8RDpMWaIBO-olq01HnjmjH947av8rj0Bw5G2QqIS8FRNY_lFx0yw==,Miftahur Rohman,An improved neural network based on the parasitism â?? predation algorithm for an automatic voltage regulator,2021,Lain-lain
PPd6wTDMsvPmB5EEmq8RDpMWaIBO-olq01HnjmjH947av8rj0Bw5G2QqIS8FRNY_lFx0yw==,Miftahur Rohman,Analysis of Motion Detection System Sensitivity with Light Intensity,2021,Lain-lain
PPd6wTDMsvPmB5EEmq8RDpMWaIBO-olq01HnjmjH947av8rj0Bw5G2QqIS8FRNY_lFx0yw==,Miftahur Rohman,Combination of Moodle Online Learning Application (Vilearning UNESA) and Google Classroom to Improve the Quality of Online Learning,2021,Lain-lain
PPd6wTDMsvPmB5EEmq8RDpMWaIBO-olq01HnjmjH947av8rj0Bw5G2QqIS8FRNY_lFx0yw==,Miftahur Rohman,Design and Development of Body Temperature Detection and Attendance Equipment in Covid-19 Era Based on the Internet of Things,2021,Lain-lain
PPd6wTDMsvPmB5EEmq8RDpMWaIBO-olq01HnjmjH947av8rj0Bw5G2QqIS8FRNY_lFx0yw==,Miftahur Rohman,Work Energy Modelling Link Layer Protocol on TinyOS and TinySec Based Wireless Sensor Networks with LEACH Method,2021,Lain-lain
PPd6wTDMsvPmB5EEmq8RDpMWaIBO-olq01HnjmjH947av8rj0Bw5G2QqIS8FRNY_lFx0yw==,Miftahur Rohman,"Selection of the Modulation, Distance, and Number of Hop Nodes Parameters to Determine the Minimum Energy in the Wireless Sensor Network",2022,Lain-lain
PPd6wTDMsvPmB5EEmq8RDpMWaIBO-olq01HnjmjH947av8rj0Bw5G2QqIS8FRNY_lFx0yw==,Miftahur Rohman,Virtual Laboratory-Based Student Worksheets Development for Computational Thinking Practices,2022,Lain-lain
PPd6wTDMsvPmB5EEmq8RDpMWaIBO-olq01HnjmjH947av8rj0Bw5G2QqIS8FRNY_lFx0yw==,Miftahur Rohman,Development of the Solar Cell on-grid System 40wp as a Learning Tool for Renewable Energy,2023,Lain-lain
PPd6wTDMsvPmB5EEmq8RDpMWaIBO-olq01HnjmjH947av8rj0Bw5G2QqIS8FRNY_lFx0yw==,Miftahur Rohman,Reconfigurable of Palm Tree Vivaldi Antenna Using Square Ring Resonator for Cognitive Radio Applications,2023,Lain-lain
PPd6wTDMsvPmB5EEmq8RDpMWaIBO-olq01HnjmjH947av8rj0Bw5G2QqIS8FRNY_lFx0yw==,Miftahur Rohman,Work energy modeling link layer protocol on TinyOS and TinySec based wireless sensor networks with LEACH method,2023,Lain-lain
PPd6wTDMsvPmB5EEmq8RDpMWaIBO-olq01HnjmjH947av8rj0Bw5G2QqIS8FRNY_lFx0yw==,Miftahur Rohman,PENGEMBANGAN MODUL PEMBELAJARAN MATA KULIAH ENERGI ALTERNATIF PROGRAM STUDI PENDIDIKAN VOKASIONAL TEKNIK ELEKTRO,2019,Jurnal nasional terakreditasi
PPd6wTDMsvPmB5EEmq8RDpMWaIBO-olq01HnjmjH947av8rj0Bw5G2QqIS8FRNY_lFx0yw==,Miftahur Rohman,Berpikir Kreatif Dalam Pengembangan Plug-And-Play  Sistem Dan Database Case Study Sensor Suhu DHT11,2023,Jurnal nasional terakreditasi
PPd6wTDMsvPmB5EEmq8RDpMWaIBO-olq01HnjmjH947av8rj0Bw5G2QqIS8FRNY_lFx0yw==,Miftahur Rohman,Creative Thinking dalam Implementasi dan Rancang Bangun Multiple Sensors berbasis Plug-and-Play Systems with Database,2023,Jurnal nasional terakreditasi
PPd6wTDMsvPmB5EEmq8RDpMWaIBO-olq01HnjmjH947av8rj0Bw5G2QqIS8FRNY_lFx0yw==,Miftahur Rohman,Creative Thinking in The Development of DHT11 Plug-and-Play Temperature Sensor System,2023,Jurnal nasional terakreditasi
PPd6wTDMsvPmB5EEmq8RDpMWaIBO-olq01HnjmjH947av8rj0Bw5G2QqIS8FRNY_lFx0yw==,Miftahur Rohman,Rancang Bangun Antena Patch Pada Rectenna Dalam Teknologi Energy Harvesting Gelombang Elektromagnetik,2024,Jurnal nasional
PPd6wTDMsvPmB5EEmq8RDpMWaIBO-olq01HnjmjH947av8rj0Bw5G2QqIS8FRNY_lFx0yw==,Miftahur Rohman,The Effectiveness and Efficiency of Google Classroom as an Alternative Online Learning Media to Overcome Physical Distancing in Lectures Due to the Covid-19 pandemic: Student Perspectives,2020,Jurnal internasional bereputasi
PPd6wTDMsvPmB5EEmq8RDpMWaIBO-olq01HnjmjH947av8rj0Bw5G2QqIS8FRNY_lFx0yw==,Miftahur Rohman,An Improved Neural Network Based on the Parasitism â€“ Predation Algorithm for an Automatic Voltage Regulator,2021,Jurnal internasional bereputasi
PPd6wTDMsvPmB5EEmq8RDpMWaIBO-olq01HnjmjH947av8rj0Bw5G2QqIS8FRNY_lFx0yw==,Miftahur Rohman,A Novel Hybrid Prairie Dog Optimization Algorithm - Marine Predator Algorithm for Tuning Parameters Power System Stabilizer,2023,Jurnal internasional bereputasi
PPd6wTDMsvPmB5EEmq8RDpMWaIBO-olq01HnjmjH947av8rj0Bw5G2QqIS8FRNY_lFx0yw==,Miftahur Rohman,Impact of Sample Size Variation on Moving Average Filter Performance for Stability and Accuracy in Ultrasonic Sensor Measurements,2025,Jurnal internasional bereputasi
PPd6wTDMsvPmB5EEmq8RDpMWaIBO-olq01HnjmjH947av8rj0Bw5G2QqIS8FRNY_lFx0yw==,Miftahur Rohman,Effect of Bit Transmission Amount on Wireless Sensor Networks on Estx Optimum and Minimum ESB,2025,Jurnal internasional
PPd6wTDMsvPmB5EEmq8RDpMWaIBO-olq01HnjmjH947av8rj0Bw5G2QqIS8FRNY_lFx0yw==,Miftahur Rohman,TEKNIK KOMPRESI CITRA MENGGUNAKAN METODE VEKTOR KUANTISASI BERBASIS FUZZY C-MEANS,2013,Artikel ilmiah
Y5e_504EncADikJvKrCpZg0ReMDj5RetOdCag-5vjoownaIWJ6q3RM6woh-4GZ6h-E7vpw==,Lilik Anifah,An Arduino-Simulink Based ECG Waveform Generator,2018,Prosiding seminar internasional
Y5e_504EncADikJvKrCpZg0ReMDj5RetOdCag-5vjoownaIWJ6q3RM6woh-4GZ6h-E7vpw==,Lilik Anifah,The development of learning material using learning goal orientation approach in digital electronics,2018,Prosiding seminar internasional
Y5e_504EncADikJvKrCpZg0ReMDj5RetOdCag-5vjoownaIWJ6q3RM6woh-4GZ6h-E7vpw==,Lilik Anifah,Design and Implementation of Thermal Body System Employing Thermal Sensor MLX 90614 for Covid-19 Symptoms Early Detector,2020,Prosiding seminar internasional
Y5e_504EncADikJvKrCpZg0ReMDj5RetOdCag-5vjoownaIWJ6q3RM6woh-4GZ6h-E7vpw==,Lilik Anifah,Internet of Things-Based Monitoring System of Patients Using W1209 Digital Thermostat and Pulse Sensor,2020,Prosiding seminar internasional
Y5e_504EncADikJvKrCpZg0ReMDj5RetOdCag-5vjoownaIWJ6q3RM6woh-4GZ6h-E7vpw==,Lilik Anifah,Cypirus RotundusL: Formulation and Evaluation Antiseptic Soap,2021,Prosiding seminar internasional
Y5e_504EncADikJvKrCpZg0ReMDj5RetOdCag-5vjoownaIWJ6q3RM6woh-4GZ6h-E7vpw==,Lilik Anifah,Decision Support System of Student Learning Outcomes Assessment on Digital Electronic Subject using Fuzzy Logic,2021,Prosiding seminar internasional
Y5e_504EncADikJvKrCpZg0ReMDj5RetOdCag-5vjoownaIWJ6q3RM6woh-4GZ6h-E7vpw==,Lilik Anifah,Smart Controlling system for Kitchen Fire Protection based Internet of Things,2021,Prosiding seminar internasional
Y5e_504EncADikJvKrCpZg0ReMDj5RetOdCag-5vjoownaIWJ6q3RM6woh-4GZ6h-E7vpw==,Lilik Anifah,Arduino Unoâ€™s PIN Expansion with SPI Communication to Control 4 LCD Display,2022,Prosiding seminar internasional
Y5e_504EncADikJvKrCpZg0ReMDj5RetOdCag-5vjoownaIWJ6q3RM6woh-4GZ6h-E7vpw==,Lilik Anifah,Dentawyanjana Character Segmentation Using KMeans Clustering CLAHE Adaptive Thresholding Based,2022,Prosiding seminar internasional
Y5e_504EncADikJvKrCpZg0ReMDj5RetOdCag-5vjoownaIWJ6q3RM6woh-4GZ6h-E7vpw==,Lilik Anifah,Optimalization Global Horizontal Irradiance Based On Weather Data Using Hybrid model Modified Decomposition FeedForward Neural Network,2022,Prosiding seminar internasional
Y5e_504EncADikJvKrCpZg0ReMDj5RetOdCag-5vjoownaIWJ6q3RM6woh-4GZ6h-E7vpw==,Lilik Anifah,Performance Analysis of Electrical Submersible Pumps Type 95-4 Using Nodal Method,2022,Prosiding seminar internasional
Y5e_504EncADikJvKrCpZg0ReMDj5RetOdCag-5vjoownaIWJ6q3RM6woh-4GZ6h-E7vpw==,Lilik Anifah,Automatic patient bed comfort structure analysis based on the RULA method,2023,Prosiding seminar internasional
Y5e_504EncADikJvKrCpZg0ReMDj5RetOdCag-5vjoownaIWJ6q3RM6woh-4GZ6h-E7vpw==,Lilik Anifah,Smart Integrated Patient Monitoring System Based Internet of Things,2023,Prosiding seminar internasional
Y5e_504EncADikJvKrCpZg0ReMDj5RetOdCag-5vjoownaIWJ6q3RM6woh-4GZ6h-E7vpw==,Lilik Anifah,Optimation Environment Estimation For Maximum Fertility Level Of Zea  Mays Ssp Plants In Automatic Fodder Using Fuzzy Logic,2024,Prosiding seminar internasional
Y5e_504EncADikJvKrCpZg0ReMDj5RetOdCag-5vjoownaIWJ6q3RM6woh-4GZ6h-E7vpw==,Lilik Anifah,Wind Energy Harvesting Optimization Considering Turbulence and Downstream Using Artificial Salmon Tracking Algorithm,2024,Prosiding seminar internasional
Y5e_504EncADikJvKrCpZg0ReMDj5RetOdCag-5vjoownaIWJ6q3RM6woh-4GZ6h-E7vpw==,Lilik Anifah,SISTEM PENDUKUNG KEPUTUSAN PEMILIHAN  MAHASISWA BERPRESTASI BERDASARKAN BAKAT DAN MINAT  DENGAN MENGGUNAKAN PERANGKAT AHP  ( ANALYTICAL HIERARCHY PROCESS,2008,Lain-lain
Y5e_504EncADikJvKrCpZg0ReMDj5RetOdCag-5vjoownaIWJ6q3RM6woh-4GZ6h-E7vpw==,Lilik Anifah,Long-term power load forecasting in the Java&#8211;Bali electricity system using neural network backpropagation,2017,Lain-lain
Y5e_504EncADikJvKrCpZg0ReMDj5RetOdCag-5vjoownaIWJ6q3RM6woh-4GZ6h-E7vpw==,Lilik Anifah,PENGEMBANGAN TRAINER MIKROKONTROLER ATMEGA 16 SEBAGAI MEDIA PEMBELAJARAN PADA STANDAR KOMPETENSI MEMPROGRAM PERALATAN SISTEM OTOMASI ELEKTRONIK YANG BERKAITAN DENGAN I/OÃ‚Â &#8230;,2017,Lain-lain
Y5e_504EncADikJvKrCpZg0ReMDj5RetOdCag-5vjoownaIWJ6q3RM6woh-4GZ6h-E7vpw==,Lilik Anifah,"R., Permatasari, Z., Rusimamto, PW, &amp; Muhamad, AR (2018). Cancer lungs detection on CT scan image using artificial neural network backpropagation based gray level coocurrenceÃ‚Â &#8230;",2017,Lain-lain
Y5e_504EncADikJvKrCpZg0ReMDj5RetOdCag-5vjoownaIWJ6q3RM6woh-4GZ6h-E7vpw==,Lilik Anifah,Developing vocational synthetic video motion learning using motor slider,2018,Lain-lain
Y5e_504EncADikJvKrCpZg0ReMDj5RetOdCag-5vjoownaIWJ6q3RM6woh-4GZ6h-E7vpw==,Lilik Anifah,Identifikasi Kematangan Buah Tomat Berbasis L*a*b Color dan Gray Level Co-occurrence Matrix Menggunakan K-means Clustering,2019,Lain-lain
Y5e_504EncADikJvKrCpZg0ReMDj5RetOdCag-5vjoownaIWJ6q3RM6woh-4GZ6h-E7vpw==,Lilik Anifah,Analysis of Robotic Building Skill for Electrical Engineering Student Based on Contextual Teaching & Learning with Structural Equation Modeling,2020,Lain-lain
Y5e_504EncADikJvKrCpZg0ReMDj5RetOdCag-5vjoownaIWJ6q3RM6woh-4GZ6h-E7vpw==,Lilik Anifah,Learning Strategies to lmprove. pdf,2020,Lain-lain
Y5e_504EncADikJvKrCpZg0ReMDj5RetOdCag-5vjoownaIWJ6q3RM6woh-4GZ6h-E7vpw==,Lilik Anifah,OPTIMALISASI PRESTASI BELAJAR MELALUI SIKAP KEMANDIRIAN BELAJAR SISWA SMK JURUSAN MULTIMEDIA,2020,Lain-lain
Y5e_504EncADikJvKrCpZg0ReMDj5RetOdCag-5vjoownaIWJ6q3RM6woh-4GZ6h-E7vpw==,Lilik Anifah,Analysis of Motion Detection System Sensitivity with Light Intensity,2021,Lain-lain
Y5e_504EncADikJvKrCpZg0ReMDj5RetOdCag-5vjoownaIWJ6q3RM6woh-4GZ6h-E7vpw==,Lilik Anifah,Cypirus Rotundus L: Formulation and Evaluation Antiseptic Soap,2021,Lain-lain
Y5e_504EncADikJvKrCpZg0ReMDj5RetOdCag-5vjoownaIWJ6q3RM6woh-4GZ6h-E7vpw==,Lilik Anifah,Decision Support System Erythemato-Squamous Diseases Classification Diagnosis Using Linear Vector Quantization Based Clinical Atributes,2021,Lain-lain
Y5e_504EncADikJvKrCpZg0ReMDj5RetOdCag-5vjoownaIWJ6q3RM6woh-4GZ6h-E7vpw==,Lilik Anifah,Decision Support System of Student Learning Outcomes Assessment on Digital Electronic Subject using Fuzzy Logic,2021,Lain-lain
Y5e_504EncADikJvKrCpZg0ReMDj5RetOdCag-5vjoownaIWJ6q3RM6woh-4GZ6h-E7vpw==,Lilik Anifah,Design and Development of Body Temperature Detection and Attendance Equipment in Covid-19 Era Based on the Internet of Things,2021,Lain-lain
Y5e_504EncADikJvKrCpZg0ReMDj5RetOdCag-5vjoownaIWJ6q3RM6woh-4GZ6h-E7vpw==,Lilik Anifah,Design Build of IoT Based Smart Liquefied Petroleum Gas Leakage Detector with NodeMCU ESP8266 Module,2021,Lain-lain
Y5e_504EncADikJvKrCpZg0ReMDj5RetOdCag-5vjoownaIWJ6q3RM6woh-4GZ6h-E7vpw==,Lilik Anifah,Influence of Project-Based Learning Model To Increase Cadet Creativity In Politeknik Penerbangan Surabaya: Literatur Review,2021,Lain-lain
Y5e_504EncADikJvKrCpZg0ReMDj5RetOdCag-5vjoownaIWJ6q3RM6woh-4GZ6h-E7vpw==,Lilik Anifah,Mapping And Localization System Pada Mobile Robot Menggunakan Metode SLAM Berbasis LiDAR,2021,Lain-lain
Y5e_504EncADikJvKrCpZg0ReMDj5RetOdCag-5vjoownaIWJ6q3RM6woh-4GZ6h-E7vpw==,Lilik Anifah,Mapping and positioning system on omnidirectional robot using simultaneous localization and mapping (SLAM) method based on LiDAR,2021,Lain-lain
Y5e_504EncADikJvKrCpZg0ReMDj5RetOdCag-5vjoownaIWJ6q3RM6woh-4GZ6h-E7vpw==,Lilik Anifah,"PENGEMBANGAN TRAINER KIT MIKROKONTROLER NODEMCU ESP32 BERBASIS IOT SEBAGAI MEDIA PEMBELAJARAN PADA MATA PELAJARAN PEMROGRAMAN, MIKROPROSESOR, DAN MIKROKONTROLER DI SMK NEGERI 1 SIDOARJO",2021,Lain-lain
Y5e_504EncADikJvKrCpZg0ReMDj5RetOdCag-5vjoownaIWJ6q3RM6woh-4GZ6h-E7vpw==,Lilik Anifah,Sensor Positioning Effectiveness Analysis of Smart Pirates on Pencak Silat Sport,2021,Lain-lain
Y5e_504EncADikJvKrCpZg0ReMDj5RetOdCag-5vjoownaIWJ6q3RM6woh-4GZ6h-E7vpw==,Lilik Anifah,Sistem Monitoring Ketinggian Cairan Infus Dan Suhu Pada Pasien Covid-19 Berbasis Iot Esp8266 Dan Firebase,2021,Lain-lain
Y5e_504EncADikJvKrCpZg0ReMDj5RetOdCag-5vjoownaIWJ6q3RM6woh-4GZ6h-E7vpw==,Lilik Anifah,Smart AC Remote : Pengontrol Suhu Air Conditioner Otomatis Berbasis Internet of Thing Berdasarkan Suhu Aktual Ruangan,2021,Lain-lain
Y5e_504EncADikJvKrCpZg0ReMDj5RetOdCag-5vjoownaIWJ6q3RM6woh-4GZ6h-E7vpw==,Lilik Anifah,Smart AC Remote: Pengontrol Suhu Air Conditioner Otomatis Berbasis Internet of Thing Berdasarkan Suhu Aktual Ruangan,2021,Lain-lain
Y5e_504EncADikJvKrCpZg0ReMDj5RetOdCag-5vjoownaIWJ6q3RM6woh-4GZ6h-E7vpw==,Lilik Anifah,STUDI LITERATUR PENGEMBANGAN MEDIA ANIMASI UNTUK MENINGKATKAN HASIL BELAJAR SISWA PADA MAPEL DASAR LISTRIK ELEKTRONIKA,2021,Lain-lain
Y5e_504EncADikJvKrCpZg0ReMDj5RetOdCag-5vjoownaIWJ6q3RM6woh-4GZ6h-E7vpw==,Lilik Anifah,A New Approach Puch and Kick Identification in Martial Sport Pencak Silat Using Fuzzy Logic,2022,Lain-lain
Y5e_504EncADikJvKrCpZg0ReMDj5RetOdCag-5vjoownaIWJ6q3RM6woh-4GZ6h-E7vpw==,Lilik Anifah,Animal Identification Learning Media for Elementary School Students Using Android-Based Augmented Reality,2022,Lain-lain
Y5e_504EncADikJvKrCpZg0ReMDj5RetOdCag-5vjoownaIWJ6q3RM6woh-4GZ6h-E7vpw==,Lilik Anifah,Arduino Uno&#8217;s PIN Expansion with SPI Communication to Control 4 LCD Display,2022,Lain-lain
Y5e_504EncADikJvKrCpZg0ReMDj5RetOdCag-5vjoownaIWJ6q3RM6woh-4GZ6h-E7vpw==,Lilik Anifah,Chronic Kidney Disease Severity Identification Using Template Matching Feature Selection Statistics Based,2022,Lain-lain
Y5e_504EncADikJvKrCpZg0ReMDj5RetOdCag-5vjoownaIWJ6q3RM6woh-4GZ6h-E7vpw==,Lilik Anifah,Dentawyanjana Character Segmentation Using K-Means Clustering CLAHE Adaptive Thresholding Based,2022,Lain-lain
Y5e_504EncADikJvKrCpZg0ReMDj5RetOdCag-5vjoownaIWJ6q3RM6woh-4GZ6h-E7vpw==,Lilik Anifah,Desain Sistem Magnetic Levitatin Dengan Kontrol PID Menggunakan Tuning Cohen-Coon.,2022,Lain-lain
Y5e_504EncADikJvKrCpZg0ReMDj5RetOdCag-5vjoownaIWJ6q3RM6woh-4GZ6h-E7vpw==,Lilik Anifah,Integrated Real Time Monitoring System as an Effort to Reduce Children&#8217;s Eyestrain in the Online Learning Process,2022,Lain-lain
Y5e_504EncADikJvKrCpZg0ReMDj5RetOdCag-5vjoownaIWJ6q3RM6woh-4GZ6h-E7vpw==,Lilik Anifah,Learning Outcomes Measurement on Image Processing Subject using Self Organizing Map based Fuzzy Logic,2022,Lain-lain
Y5e_504EncADikJvKrCpZg0ReMDj5RetOdCag-5vjoownaIWJ6q3RM6woh-4GZ6h-E7vpw==,Lilik Anifah,Media Pembelajaran Pengenalan Hewan untuk Siswa Sekolah Dasar Menggunakan Augmented Reality Berbasis Android,2022,Lain-lain
Y5e_504EncADikJvKrCpZg0ReMDj5RetOdCag-5vjoownaIWJ6q3RM6woh-4GZ6h-E7vpw==,Lilik Anifah,Optimalization Global Horizontal Irradiance Based On Weather Data Using Hybrid model Modified Decomposition FeedForward Neural Network,2022,Lain-lain
Y5e_504EncADikJvKrCpZg0ReMDj5RetOdCag-5vjoownaIWJ6q3RM6woh-4GZ6h-E7vpw==,Lilik Anifah,Optimasi Kinerja Antena Mikrostrip Dengan Modifikasi Patch Dan Ground Plane Untuk Aplikasi Ultra-wideband (UWB),2022,Lain-lain
