course_url,mata_kuliah,kelas,program_studi,semester,lectures_count,description,cpmk,pengampu_1,pengampu_2,pertemuan_1,date_1,pertemuan_2,date_2,pertemuan_3,date_3,pertemuan_4,date_4,pertemuan_5,date_5,pertemuan_6,date_6,pertemuan_7,date_7,pertemuan_8,date_8,pertemuan_9,date_9,pertemuan_10,date_10,pertemuan_11,date_11,pertemuan_12,date_12,pertemuan_13,date_13,pertemuan_14,date_14,pertemuan_15,date_15,pertemuan_16,date_16,total_activities
https://sindig.unesa.ac.id/course/3/2256/interaksi-manusia-dan-komputer,Interaksi Manusia dan Komputer,2024C,S1 Sains Data,2,1,"Mata kuliah ini mempelajari konsep-konsep pokok dalam perancangan antarmuka perangkat lunak secara umum dan aplikasinya dalam produk digital. Mata kuliah ini mengulas penggunaan konsep-konsep desain, evaluasi, analisis, dan visualisasi data.","Mahasiswa menguasai konsep teoritis dalam desain interaksi antarmuka pengguna secara mendalam | Mahasiswa mampu menerapkan pemikiran logis, kritis, sistematis, dan inovatif dalam mendesain, mengimplementasikan, serta mengevaluasi antarmuka pengguna yang memperhatikan kebutuhan pengguna | Mahasiswa mampu menerapkan prinsip-prinsip desain untuk mengembangkan produk digital yang dibutuhkan masyarakat dan/atau industri | Mahasiswa mampu merancang antarmuka pengguna yang inovatif, inklusif, dan adaptif dengan semangat kolaboratif serta ketangguhan dalam menghadapi tantangan usability | Mahasiswa mampu berkolaborasi dalam tim untuk menyelesaikan permasalahan",Fadhilah Qalbi Annisa,,Perlunya mempelajari interaksi manusia-komputer,5 Februari 2025,User experience (UX) process untuk merancang produk interaktif,12 Februari 2025,User experience (UX) process untuk merancang produk interaktif,19 Februari 2025,Menganalisis karakteristik dan kebutuhan pengguna,26 Februari 2025,Menganalisis karakteristik dan kebutuhan pengguna,5 Maret 2025,Menganalisis karakteristik dan kebutuhan pengguna,12 Maret 2025,Kebutuhan Pengguna,19 Maret 2025,Merancang design interaksi yang sesuai dengan kebutuhan pengguna,26 Maret 2025,Merancang desain interaksi untuk produk digital yang dikembangkan,9 April 2025,Merancang desain interaksi untuk produk digital yang dikembangkan,16 April 2025,User experience (UX) desain interaksi,23 April 2025,User experience (UX) desain interaksi,30 April 2025,Merancang desain interaksi untuk produk digital yang dikembangkan,7 Mei 2025,Merancang desain interaksi untuk produk digital yang dikembangkan,14 Mei 2025,User experience (UX) desain interaksi,21 Mei 2025,Merancang desain interaksi untuk produk digital yang dikembangkan,12 Juni 2025,16
https://sindig.unesa.ac.id/course/3/2254/interaksi-manusia-dan-komputer,Interaksi Manusia dan Komputer,2023C,S1 Sains Data,2,2,"Mata kuliah ini mempelajari konsep-konsep pokok dalam perancangan antarmuka perangkat lunak secara umum dan aplikasinya dalam produk digital. Mata kuliah ini mengulas penggunaan konsep-konsep desain, evaluasi, analisis, dan visualisasi data.","Mahasiswa menguasai konsep teoritis dalam desain interaksi antarmuka pengguna secara mendalam | Mahasiswa mampu menerapkan pemikiran logis, kritis, sistematis, dan inovatif dalam mendesain, mengimplementasikan, serta mengevaluasi antarmuka pengguna yang memperhatikan kebutuhan pengguna | Mahasiswa mampu menerapkan prinsip-prinsip desain untuk mengembangkan produk digital yang dibutuhkan masyarakat dan/atau industri | Mahasiswa mampu merancang antarmuka pengguna yang inovatif, inklusif, dan adaptif dengan semangat kolaboratif serta ketangguhan dalam menghadapi tantangan usability | Mahasiswa mampu berkolaborasi dalam tim untuk menyelesaikan permasalahan",Fadhilah Qalbi Annisa,Kartika Chandra Dewi,Perlunya mempelajari interaksi manusia-komputer,4 Februari 2025,User experience (UX) process untuk merancang produk interaktif,11 Februari 2025,User experience (UX) process untuk merancang produk interaktif,18 Februari 2025,Menganalisis karakteristik dan kebutuhan pengguna,25 Februari 2025,Menganalisis karakteristik dan kebutuhan pengguna,4 Maret 2025,Menganalisis karakteristik dan kebutuhan pengguna,11 Maret 2025,Kebutuhan Pengguna,18 Maret 2025,Merancang design interaksi yang sesuai dengan kebutuhan pengguna,25 Maret 2025,Merancang desain interaksi untuk produk digital yang dikembangkan,8 April 2025,Merancang desain interaksi untuk produk digital yang dikembangkan,15 April 2025,User experience (UX) desain interaksi,22 April 2025,User experience (UX) desain interaksi,29 April 2025,Merancang desain interaksi untuk produk digital yang dikembangkan,6 Mei 2025,Merancang desain interaksi untuk produk digital yang dikembangkan,13 Mei 2025,User experience (UX) desain interaksi,20 Mei 2025,Merancang desain interaksi untuk produk digital yang dikembangkan,12 Juni 2025,16
https://sindig.unesa.ac.id/course/3/2252/interaksi-manusia-dan-komputer,Interaksi Manusia dan Komputer,2024D,S1 Sains Data,2,1,"Mata kuliah ini mempelajari konsep-konsep pokok dalam perancangan antarmuka perangkat lunak secara umum dan aplikasinya dalam produk digital. Mata kuliah ini mengulas penggunaan konsep-konsep desain, evaluasi, analisis, dan visualisasi data.","Mahasiswa menguasai konsep teoritis dalam desain interaksi antarmuka pengguna secara mendalam | Mahasiswa mampu menerapkan pemikiran logis, kritis, sistematis, dan inovatif dalam mendesain, mengimplementasikan, serta mengevaluasi antarmuka pengguna yang memperhatikan kebutuhan pengguna | Mahasiswa mampu menerapkan prinsip-prinsip desain untuk mengembangkan produk digital yang dibutuhkan masyarakat dan/atau industri | Mahasiswa mampu merancang antarmuka pengguna yang inovatif, inklusif, dan adaptif dengan semangat kolaboratif serta ketangguhan dalam menghadapi tantangan usability | Mahasiswa mampu berkolaborasi dalam tim untuk menyelesaikan permasalahan",Fadhilah Qalbi Annisa,,Perlunya mempelajari interaksi manusia-komputer,4 Februari 2025,User experience (UX) process untuk merancang produk interaktif,11 Februari 2025,User experience (UX) process untuk merancang produk interaktif,18 Februari 2025,Menganalisis karakteristik dan kebutuhan pengguna,25 Februari 2025,Menganalisis karakteristik dan kebutuhan pengguna,4 Maret 2025,Menganalisis karakteristik dan kebutuhan pengguna,11 Maret 2025,Kebutuhan Pengguna,18 Maret 2025,Merancang design interaksi yang sesuai dengan kebutuhan pengguna,25 Maret 2025,Merancang desain interaksi untuk produk digital yang dikembangkan,8 April 2025,Merancang desain interaksi untuk produk digital yang dikembangkan,15 April 2025,User experience (UX) desain interaksi,22 April 2025,User experience (UX) desain interaksi,29 April 2025,Merancang desain interaksi untuk produk digital yang dikembangkan,29 April 2025,Merancang desain interaksi untuk produk digital yang dikembangkan,13 Mei 2025,User experience (UX) desain interaksi,20 Mei 2025,Merancang desain interaksi untuk produk digital yang dikembangkan,12 Juni 2025,16
https://sindig.unesa.ac.id/course/3/2250/interaksi-manusia-dan-komputer,Interaksi Manusia dan Komputer,2023B,S1 Sains Data,2,1,"Mata kuliah ini mempelajari konsep-konsep pokok dalam perancangan antarmuka perangkat lunak secara umum dan aplikasinya dalam produk digital. Mata kuliah ini mengulas penggunaan konsep-konsep desain, evaluasi, analisis, dan visualisasi data.","Mahasiswa menguasai konsep teoritis dalam desain interaksi antarmuka pengguna secara mendalam | Mahasiswa mampu menerapkan pemikiran logis, kritis, sistematis, dan inovatif dalam mendesain, mengimplementasikan, serta mengevaluasi antarmuka pengguna yang memperhatikan kebutuhan pengguna | Mahasiswa mampu menerapkan prinsip-prinsip desain untuk mengembangkan produk digital yang dibutuhkan masyarakat dan/atau industri | Mahasiswa mampu merancang antarmuka pengguna yang inovatif, inklusif, dan adaptif dengan semangat kolaboratif serta ketangguhan dalam menghadapi tantangan usability | Mahasiswa mampu berkolaborasi dalam tim untuk menyelesaikan permasalahan",Fadhilah Qalbi Annisa,,Perlunya mempelajari interaksi manusia-komputer,4 Februari 2025,User experience (UX) process untuk merancang produk interaktif,11 Februari 2025,User experience (UX) process untuk merancang produk interaktif,18 Februari 2025,Menganalisis karakteristik dan kebutuhan pengguna,25 Februari 2025,Menganalisis karakteristik dan kebutuhan pengguna,4 Maret 2025,Menganalisis karakteristik dan kebutuhan pengguna,11 Maret 2025,Kebutuhan Pengguna,18 Maret 2025,Merancang design interaksi yang sesuai dengan kebutuhan pengguna,25 Maret 2025,Merancang desain interaksi untuk produk digital yang dikembangkan,8 April 2025,Merancang desain interaksi untuk produk digital yang dikembangkan,15 April 2025,User experience (UX) desain interaksi,22 April 2025,User experience (UX) desain interaksi,29 April 2025,Merancang desain interaksi untuk produk digital yang dikembangkan,6 Mei 2025,Merancang desain interaksi untuk produk digital yang dikembangkan,13 Mei 2025,User experience (UX) desain interaksi,20 Mei 2025,Merancang desain interaksi untuk produk digital yang dikembangkan,12 Juni 2025,16
https://sindig.unesa.ac.id/course/3/2087/struktur-data-dan-algoritma,Struktur Data dan Algoritma,INT24,S1 Sains Data,2,1,"Mata kuliah Struktur Data Dan Algoritma pada jenjang S1 program studi Sains Data membahas tentang konsep dasar struktur data dan algoritma yang digunakan dalam pengolahan data. Tujuan dari mata kuliah ini adalah agar mahasiswa memahami prinsip-prinsip dasar struktur data dan algoritma serta mampu menerapkannya dalam pemecahan masalah. Ruang lingkup mata kuliah mencakup pembelajaran tentang jenis-jenis struktur data seperti array, linked list, stack, queue, dan tree, pengenalan kompleksitas ruang dan waktu, serta algoritma pencarian, pengurutan, dan pemrosesan data. Mahasiswa juga akan diajarkan analisis kompleksitas algoritma untuk mengevaluasi kinerja algoritma yang digunakan.","Menguasai konsep teoritis struktur data dan algoritma secara mendalam, serta mampu mampu menerapkannya dalam program komputer | Mengidentifikasi dan menganalisis kebutuhan-kebutuhan pengguna dan mempertimbangkannya dalam memilih, membuat, mengintegrasi, mengevaluasi, dan mengadministrasi algoritma dan kode program komputer | Mampu bekerjasama dalam tim untuk menerapkan struktur data dan algoritma sebagai solusi permasalahan di masyarakat",Fadhilah Qalbi Annisa,,Mengenal tipe data dengan alokasi statis,27 Januari 2025,Mengenal tipe data dengan alokasi dinamis,10 Februari 2025,Mengenal tipe data dengan alokasi dinamis,17 Februari 2025,Mengenal konsep stack dan queue,24 Februari 2025,Mengenal algoritma dan kompleksitasnya,3 Maret 2025,Mengenal algoritma pengurutan,10 Maret 2025,Mengenal algoritma pengurutan,17 Maret 2025,Ujian Tengah Semester,24 Maret 2025,Mengenal algoritma pencarian,7 April 2025,Mengenal algoritma pencarian,14 April 2025,Mengenal representasi data tree bersama Praktisi Mengajar,21 April 2025,Mengenal implementasi data tree bersama Praktisi Mengajar,28 April 2025,Konsep struktur data dalam program komputer untuk menyelesaikan permasalahan yang berkaitan dengan sains data,5 Mei 2025,Konsep struktur data dalam program komputer untuk menyelesaikan permasalahan yang berkaitan dengan sains data,12 Mei 2025,Konsep struktur data dalam program komputer untuk menyelesaikan permasalahan yang berkaitan dengan sains data,19 Mei 2025,Ujian Akhir Semester,6 Juni 2025,16
https://sindig.unesa.ac.id/course/3/2234/teori-probabilitas,Teori Probabilitas,2024F,S1 Sains Data,2,2,"Mata kuliah Teori Probabilitas pada program studi S1 Sains Data membahas konsep dasar probabilitas, aksioma probabilitas, variabel random diskrit dan kontinu, teorema probabilitas dan probabilitas bersyarat, distribusi probabilitas diskrit (Bernoulli, Binomial, Geometrik, Poisson) dan kontinu (Uniform, Eksponensial, Normal), Central Limit Theorem, Joint Distribution serta penerapannya dalam analisis data. Tujuan dari matakuliah ini adalah memberikan pemahaman mendalam tentang probabilitas dan kemampuan untuk menerapkan konsep tersebut dalam konteks ilmu data. Ruang lingkupnya meliputi konsep dasar probabilitas, distribusi diskrit dan kontinu, hingga teorema limit pusat.",Mahasiswa mampu menjelaskan konsep-konsep dalam  statistik dan teori probabilitas | Mahasiswa mampu menjelaskan konsep pengukuran statistik | Mahasiswa menjelaskan konsep Aksioma Probabilitas | Mahasiswa menjelaskan konsep Probabilitas Kondisional | Mampu menjelaskan konsep dalam Variable Acak | Mampu menjelaskan konsep Spesial Random Variabel Diskrit dan Kontinu | Mahasiswa menjelaskan konsep Joint Distributed Random Variable | Mahasiswa menjelaskan konsep Conditional Probability pada Joint Distributed Random Variable | Mahasiswa menjelaskan konsep Central Limit Theorem,Yuliani Puji Astuti,Yuni Rosita Dewi,Konsep- konsep dalam teori probabilitas,6 Februari 2025,Konsep pengukuran statistik,13 Februari 2025,Konsep Aksioma Probabilitas,20 Februari 2025,Konsep Aksioma Probabilitas,27 Februari 2025,Konsep Probabilitas Kondisional,6 Maret 2025,Konsep dalam Variable Acak,13 Maret 2025,Konsep Ekspektasi,20 Maret 2025,Ujian Tengah Semester (UTS),27 Maret 2025,Konsep Spesial Random Variabel Diskrit,10 April 2025,Konsep Spesial Random Variabel Diskrit,17 April 2025,Konsep Spesial Random Variabel Kontinu,24 April 2025,Konsep Spesial Random Variabel Kontinu,1 Mei 2025,Konsep Joint Distributed Random Variable,8 Mei 2025,Konsep Joint Distributed Random Variable,15 Mei 2025,Konsep Central Limit Theorem,22 Mei 2025,Ujian Akhir Semester (UAS),2 Juni 2025,16
https://sindig.unesa.ac.id/course/3/2339/teori-probabilitas,Teori Probabilitas,INT24,S1 Sains Data,2,2,"Mata kuliah Teori Probabilitas pada program studi S1 Sains Data membahas konsep dasar probabilitas, aksioma probabilitas, variabel random diskrit dan kontinu, teorema probabilitas dan probabilitas bersyarat, distribusi probabilitas diskrit (Bernoulli, Binomial, Geometrik, Poisson) dan kontinu (Uniform, Eksponensial, Normal), Central Limit Theorem, Joint Distribution serta penerapannya dalam analisis data. Tujuan dari matakuliah ini adalah memberikan pemahaman mendalam tentang probabilitas dan kemampuan untuk menerapkan konsep tersebut dalam konteks ilmu data. Ruang lingkupnya meliputi konsep dasar probabilitas, distribusi diskrit dan kontinu, hingga teorema limit pusat.",Mahasiswa mampu menjelaskan konsep-konsep dalam  statistik dan teori probabilitas | Mahasiswa mampu menjelaskan konsep pengukuran statistik | Mahasiswa menjelaskan konsep Aksioma Probabilitas | Mahasiswa menjelaskan konsep Probabilitas Kondisional | Mampu menjelaskan konsep dalam Variable Acak | Mampu menjelaskan konsep Spesial Random Variabel Diskrit dan Kontinu | Mahasiswa menjelaskan konsep Joint Distributed Random Variable | Mahasiswa menjelaskan konsep Conditional Probability pada Joint Distributed Random Variable | Mahasiswa menjelaskan konsep Central Limit Theorem,Ulfa Siti Nuraini,Yuliani Puji Astuti,Konsep- konsep dalam teori probabilitas,5 Februari 2025,Konsep pengukuran statistik,12 Februari 2025,Konsep Aksioma Probabilitas,19 Februari 2025,Konsep Aksioma Probabilitas,26 Februari 2025,Konsep Probabilitas Kondisional,5 Maret 2025,Konsep dalam Variable Acak,12 Maret 2025,Konsep Ekspektasi,19 Maret 2025,Ujian Tengah Semester (UTS),26 Maret 2025,Konsep Spesial Random Variabel Diskrit,9 April 2025,Konsep Spesial Random Variabel Diskrit,16 April 2025,Konsep Spesial Random Variabel Kontinu,23 April 2025,Konsep Spesial Random Variabel Kontinu,30 April 2025,Konsep Joint Distributed Random Variable,7 Mei 2025,Konsep Joint Distributed Random Variable,14 Mei 2025,Konsep Central Limit Theorem,21 Mei 2025,Ujian Akhir Semester (UAS),2 Juni 2025,16
https://sindig.unesa.ac.id/course/3/2198/kalkulus-lanjut,Kalkulus Lanjut,2024B,S1 Sains Data,2,2,"Matakuliah ini mempelajari dasar-dasar persamaan differensial biasa dan beberapa teknik penyelesaiannya, serta mempelajari fungsi dua peubah bebas, turunan parsial, menentukan nilai maksimum dan minimum, kalkulus vektor, serta mempelajari integral lipat dalam beberapa studi kasus tertentu.",Mahasiswa mampu menyelesaikan permasalahan bidang Sains Data yang melibatkan persamaan diferensial dengan mendapatkan solusi PD | Mahasiswa mampu memahami konsep-konsep di dalam fungsi dua peubah | Mahasiswa memahami konsep persamaan diferensial parsial dan diferensial total | Mahasiswa mampu memahami konsep turunan fungsi implisit dan aturan rantai | Mahasiswa mampu memahami konsep nilai maksimum dan minimum | Mahasiswa mampu memahami konsep-konsep di dalam kalkulus vektor | Mahasiswa mampu memahami konsep-konsep di dalam integral lipat,Yuni Rosita Dewi,Yuliani Puji Astuti,Persamaan diferensial biasa dan solusi penyelesaiannya.,4 Februari 2025,Persamaan diferensial biasa dan solusi penyelesaiannya.,11 Februari 2025,Persamaan diferensial linier orde 1 beserta solusinya.,18 Februari 2025,Konsep-konsep di dalam fungsi dua peubah bebas.,25 Februari 2025,Konsep limit dan kekontinuan fungsi.,4 Maret 2025,Konsep persamaan diferensial parsial.,11 Maret 2025,Persamaan diferensial parsial tingkat tinggi.,18 Maret 2025,Ujian Tengah Semester,25 Maret 2025,Konsep diferensial total.,8 April 2025,Konsep turunan fungsi implisit dan aturan rantai.,15 April 2025,Konsep nilai maksimum dan minimum.,22 April 2025,Konsep-konsep di dalam kalkulus vektor.,29 April 2025,Konsep-konsep di dalam kalkulus vektor.,6 Mei 2025,Konsep-konsep di dalam integral lipat.,13 Mei 2025,Konsep-konsep di dalam integral lipat.,20 Mei 2025,Ujian Akhir Semester,3 Juni 2025,16
https://sindig.unesa.ac.id/course/3/2578/teori-probabilitas,Teori Probabilitas,2024E,S1 Sains Data,2,1,"Mata kuliah Teori Probabilitas pada program studi S1 Sains Data membahas konsep dasar probabilitas, aksioma probabilitas, variabel random diskrit dan kontinu, teorema probabilitas dan probabilitas bersyarat, distribusi probabilitas diskrit (Bernoulli, Binomial, Geometrik, Poisson) dan kontinu (Uniform, Eksponensial, Normal), Central Limit Theorem, Joint Distribution serta penerapannya dalam analisis data. Tujuan dari matakuliah ini adalah memberikan pemahaman mendalam tentang probabilitas dan kemampuan untuk menerapkan konsep tersebut dalam konteks ilmu data. Ruang lingkupnya meliputi konsep dasar probabilitas, distribusi diskrit dan kontinu, hingga teorema limit pusat.",Mahasiswa mampu menjelaskan konsep-konsep dalam  statistik dan teori probabilitas | Mahasiswa mampu menjelaskan konsep pengukuran statistik | Mahasiswa menjelaskan konsep Aksioma Probabilitas | Mahasiswa menjelaskan konsep Probabilitas Kondisional | Mampu menjelaskan konsep dalam Variable Acak | Mampu menjelaskan konsep Spesial Random Variabel Diskrit dan Kontinu | Mahasiswa menjelaskan konsep Joint Distributed Random Variable | Mahasiswa menjelaskan konsep Conditional Probability pada Joint Distributed Random Variable | Mahasiswa menjelaskan konsep Central Limit Theorem,Yuliani Puji Astuti,,Konsep- konsep dalam teori probabilitas,3 Februari 2025,Konsep pengukuran statistik,10 Februari 2025,Konsep Aksioma Probabilitas,17 Februari 2025,Konsep Aksioma Probabilitas,24 Februari 2025,Konsep Probabilitas Kondisional,3 Maret 2025,Konsep dalam Variable Acak,10 Maret 2025,Konsep Ekspektasi,17 Maret 2025,Ujian Tengah Semester (UTS),24 Maret 2025,Konsep Spesial Random Variabel Diskrit,31 Maret 2025,Konsep Spesial Random Variabel Diskrit,7 April 2025,Konsep Spesial Random Variabel Kontinu,14 April 2025,Konsep Spesial Random Variabel Kontinu,21 April 2025,Konsep Joint Distributed Random Variable,28 April 2025,Konsep Joint Distributed Random Variable,5 Mei 2025,Konsep Central Limit Theorem,12 Mei 2025,Ujian Akhir Semester (UAS),19 Mei 2025,16
https://sindig.unesa.ac.id/course/3/2333/kalkulus-lanjut,Kalkulus Lanjut,2024C,S1 Sains Data,2,2,"Matakuliah ini mempelajari dasar-dasar persamaan differensial biasa dan beberapa teknik penyelesaiannya, serta mempelajari fungsi dua peubah bebas, turunan parsial, menentukan nilai maksimum dan minimum, kalkulus vektor, serta mempelajari integral lipat dalam beberapa studi kasus tertentu.",Mahasiswa mampu menyelesaikan permasalahan bidang Sains Data yang melibatkan persamaan diferensial dengan mendapatkan solusi PD | Mahasiswa mampu memahami konsep-konsep di dalam fungsi dua peubah | Mahasiswa memahami konsep persamaan diferensial parsial dan diferensial total | Mahasiswa mampu memahami konsep turunan fungsi implisit dan aturan rantai | Mahasiswa mampu memahami konsep nilai maksimum dan minimum | Mahasiswa mampu memahami konsep-konsep di dalam kalkulus vektor | Mahasiswa mampu memahami konsep-konsep di dalam integral lipat,Yuliani Puji Astuti,Kartika Chandra Dewi,Persamaan diferensial biasa dan solusi penyelesaiannya.,3 Februari 2025,Persamaan diferensial biasa dan solusi penyelesaiannya.,10 Februari 2025,Persamaan diferensial linier orde 1 beserta solusinya.,17 Februari 2025,Konsep-konsep di dalam fungsi dua peubah bebas.,24 Februari 2025,Konsep limit dan kekontinuan fungsi.,3 Maret 2025,Konsep persamaan diferensial parsial.,10 Maret 2025,Persamaan diferensial parsial tingkat tinggi.,17 Maret 2025,Ujian Tengah Semester,24 Maret 2025,Konsep diferensial total.,7 April 2025,Konsep turunan fungsi implisit dan aturan rantai.,14 April 2025,Konsep nilai maksimum dan minimum.,21 April 2025,Konsep-konsep di dalam kalkulus vektor.,28 April 2025,Konsep-konsep di dalam kalkulus vektor.,5 Mei 2025,Konsep-konsep di dalam integral lipat.,12 Mei 2025,Konsep-konsep di dalam integral lipat.,19 Mei 2025,Ujian Akhir Semester,3 Juni 2025,16
https://sindig.unesa.ac.id/course/3/2245/struktur-data-dan-algoritma,Struktur Data dan Algoritma,2024B,S1 Sains Data,2,2,"Mata kuliah Struktur Data Dan Algoritma pada jenjang S1 program studi Sains Data membahas tentang konsep dasar struktur data dan algoritma yang digunakan dalam pengolahan data. Tujuan dari mata kuliah ini adalah agar mahasiswa memahami prinsip-prinsip dasar struktur data dan algoritma serta mampu menerapkannya dalam pemecahan masalah. Ruang lingkup mata kuliah mencakup pembelajaran tentang jenis-jenis struktur data seperti array, linked list, stack, queue, dan tree, pengenalan kompleksitas ruang dan waktu, serta algoritma pencarian, pengurutan, dan pemrosesan data. Mahasiswa juga akan diajarkan analisis kompleksitas algoritma untuk mengevaluasi kinerja algoritma yang digunakan.","Menguasai konsep teoritis struktur data dan algoritma secara mendalam, serta mampu mampu menerapkannya dalam program komputer | Mengidentifikasi dan menganalisis kebutuhan-kebutuhan pengguna dan mempertimbangkannya dalam memilih, membuat, mengintegrasi, mengevaluasi, dan mengadministrasi algoritma dan kode program komputer | Mampu bekerjasama dalam tim untuk menerapkan struktur data dan algoritma sebagai solusi permasalahan di masyarakat",Atik Wintarti,Yuni Rosita Dewi,Mengenal tipe data dengan alokasi statis,3 Februari 2025,Mengenal tipe data dengan alokasi dinamis,10 Februari 2025,Mengenal tipe data dengan alokasi dinamis,17 Februari 2025,Mengenal konsep stack dan queue,24 Februari 2025,Mengenal algoritma dan kompleksitasnya,3 Maret 2025,Mengenal algoritma pengurutan,10 Maret 2025,Mengenal algoritma pengurutan,17 Maret 2025,Ujian Tengah Semester,24 Maret 2025,Mengenal algoritma pencarian,7 April 2025,Mengenal algoritma pencarian,14 April 2025,Mengenal representasi data tree bersama Praktisi Mengajar,21 April 2025,Mengenal implementasi data tree bersama Praktisi Mengajar,28 April 2025,Konsep struktur data dalam program komputer untuk menyelesaikan permasalahan yang berkaitan dengan sains data,5 Mei 2025,Konsep struktur data dalam program komputer untuk menyelesaikan permasalahan yang berkaitan dengan sains data,12 Mei 2025,Konsep struktur data dalam program komputer untuk menyelesaikan permasalahan yang berkaitan dengan sains data,19 Mei 2025,Ujian Akhir Semester,11 Juni 2025,16
https://sindig.unesa.ac.id/course/3/2345/etika-kecerdasan-artifisial,Etika Kecerdasan Artifisial,2023F,S1 Sains Data,4,2,"Kecerdasan Artifisial (KA) atau Artificial Ingelligence (AI) berkembang dengan sangat cepat dan telah banyak digunakan dalam beberapa perangkat dan sistem di masyarakat dan pemerintahan. Pengetahuan tentang Etika KA sangat diperlukan. Perkuliahan ini mencakup masalah filosofis yang diangkat terkait apa itu sistem KA, penggunaan dan pengembangannya saat ini dan di masa depan. Mahasiswa akan dikenalkan tentang bagaimana kita menyelaraskan tujuan sistem KA otonom dengan tujuan kita sendiri sebagai manusia. Tentang isu apakah masa depan AI menimbulkan ancaman eksistensial bagi umat manusia. Perkuliahan ini juga membahas bagaimana pencegahan algoritme pembelajaran memperoleh bias yang tidak dapat diterima secara moral. Bahasan juga menyangkut bisakah sistem KA menjadi agen moral dan bagaimana kita meminta pertanggungjawaban KA. Dan bagaimana seharusnya kita hidup dengan dan memahami pikiran yang asing (KA) bagi pikiran kita.
Pada akhir perkuliahan, mahasiswa diharapkan sudah bisa menunjukkan pengetahuan tentang isu-isu filosofis yang terlibat dalam etika kecerdasan buatan. Mampu bekerja dalam tim kecil untuk melakukan analisis dan telaah kasus-kasus Etika AI dan menyampaikan usulan solusi atau pencegahan. Mampu menghasilkan karya tulis secara teratur hingga tenggat waktu sebagai luaran perkuliahan dalam model studi kasus. Mahasiswa keterampilan dalam penelitian, analisis, dan argumentasi.",Mengetahui dan menjelaskan kembali definisi umum Etika Kecerdasan Artifisial | Mampu mendefinisikan tentang singularitas KA | Memahami tentang kegunaan dan bahaya dari Autonomous weapons. | Mengetahui isu terkait hak KA (robot dan sistem yang menggunakan KA lainnya) | Mampu mendefinisikan dan menganalisis kejadian kasus falling in love with AI | Memahami kasus akankah KA mengambil alih pekerjaan kita | Mampu mendefinisikan kondisi good and bad robots | Mampu memahami kasus-kasus pelanggaran AI terkait moral manusia,Elly Matul Imah,Atik Wintarti,Dan menjelaskan kembali definisi umum Etika Kecerdasan Artifisial,5 Februari 2025,Tentang singularitas KA,12 Februari 2025,Kasus jika sistem KA lebih cerdas dari pada manusia,19 Februari 2025,Tentang Rasis dari KA.,26 Februari 2025,Kegunaan dan bahaya dari Autonomous weapons.,5 Maret 2025,Dan menganalisis kasus kejadian kasus falling in love with AI,12 Maret 2025,Kasus akankah KA mengambil alih pekerjaan kita,19 Maret 2025,Menganalisis kasus pelanggaran etika KA,26 Maret 2025,Medefinisikan kondisi good and bad robots,2 April 2025,Dan menjelaskan kembali tentang terminologi moral of AI,9 April 2025,Bad and good robot/AI,16 April 2025,Bad and good robot/AI,23 April 2025,Isu terkait hak KA (robot dan sistem yang menggunakan KA lainnya),30 April 2025,Tentang terminologi living with alien minds,7 Mei 2025,Kasus-kasus peanggaran AI terkait moral manusia,14 Mei 2025,Menulis artikel tentang etika KA,21 Mei 2025,16
